player,role,amount,team,year,player_origin,amount_log,amount_scaled,year_scaled,role_encoded,team_encoded,origin_encoded,amount_normalized
Manan Vohra,Batsman,2000000,Lucknow Super Giants,2022,Indian,14.508658238524095,-1.0517081776423227,1.381247912712276,19669590.643274855,29611111.111111112,14959009.74025974,0.162076444851182
Mandeep Hardev Singh,All-Rounder,8000000,Kings XI Punjab,2014,Indian,15.894952224644102,-0.04601943949464804,-1.319982884325854,19833904.10958904,21982142.85714286,14959009.74025974,0.48622948069530425
Mandeep Singh,All-Rounder,14000000,Royal Challengers Bangalore,2018,Indian,16.454567959008102,0.35995450786069705,0.030632514193211002,19833904.10958904,19848913.04347826,14959009.74025974,0.6170827780596952
Mandeep Singh,Batsman,11000000,Delhi Capitals,2022,Indian,16.213405921671733,0.18500320067314602,1.381247912712276,19669590.643274855,19826086.95652174,14959009.74025974,0.5606925698386154
Manish Pandey,Batsman,17000000,Kolkata Knight Riders,2014,Indian,16.648723960844016,0.5008052267162681,-1.319982884325854,19669590.643274855,18454439.25233645,14959009.74025974,0.6624817035780954
Manish Pandey,Batsman,72000000,Sunrisers Hyderabad,2018,Indian,18.09217669086922,1.5479598484410695,0.030632514193211002,19669590.643274855,19513392.85714286,14959009.74025974,1.0000000000000004
Manish Pandey,Batsman,46000000,Lucknow Super Giants,2022,Indian,17.6441519761925,1.222939748466981,1.381247912712276,19669590.643274855,29611111.111111112,14959009.74025974,0.89523970178784
Manjot Kalra,Batsman,2000000,Delhi Daredevils,2018,Indian,14.508658238524095,-1.0517081776423227,0.030632514193211002,19669590.643274855,20617647.05882353,14959009.74025974,0.162076444851182
Manoj Tiwary,Batsman,28000000,Delhi Daredevils,2014,Indian,17.147715103853763,0.8627989870476326,-1.319982884325854,19669590.643274855,20617647.05882353,14959009.74025974,0.7791593314733487
Manoj Tiwary,Batsman,5000000,Rising Pune Supergiant,2017,Indian,15.424948670398354,-0.386984116631616,-0.3070213354365553,19669590.643274855,11740740.74074074,14959009.74025974,0.3763299352224885
Manoj Tiwary,Batsman,10000000,Kings XI Punjab,2018,Indian,16.118095750958314,0.11586031591917634,0.030632514193211002,19669590.643274855,21982142.85714286,14959009.74025974,0.5384064736044065
Manpreet Gony,Bowler,37500000,Kings XI Punjab,2013,Indian,17.439851517607305,1.0747297205402284,-1.6576367339556204,18284883.720930234,21982142.85714286,14959009.74025974,0.8474687278546065
Manpreet Gony,Bowler,6000000,Gujarat Lions,2017,Indian,15.607270193858982,-0.25471873518863,-0.3070213354365553,18284883.720930234,6833333.333333333,14959009.74025974,0.4189616395515956
Manprit Juneja,Batsman,1000000,Sunrisers Hyderabad,2014,Indian,13.815511557963774,-1.5545523200128677,-1.319982884325854,19669590.643274855,19513392.85714286,14959009.74025974,0.0
Manvinder Bisla,Wicket Keeper,6000000,Kolkata Knight Riders,2014,Indian,15.607270193858982,-0.25471873518863,-1.319982884325854,18055555.555555556,18454439.25233645,14959009.74025974,0.4189616395515956
Manzoor Dar,All-Rounder,2000000,Kings XI Punjab,2018,Indian,14.508658238524095,-1.0517081776423227,0.030632514193211002,19833904.10958904,21982142.85714286,14959009.74025974,0.162076444851182
Marchant De Lange,Bowler,3000000,Mumbai Indians,2014,Overseas,14.914123179965662,-0.7575631193760233,-1.319982884325854,18284883.720930234,16299065.420560747,26280014.124293786,0.2568851167581414
Marco Jansen,All-Rounder,2000000,Mumbai Indians,2021,Overseas,14.508658238524095,-1.0517081776423227,1.0435940630825098,19833904.10958904,16299065.420560747,26280014.124293786,0.162076444851182
Marco Jansen,All-Rounder,42000000,Sunrisers Hyderabad,2022,Overseas,17.553180200057167,1.156944157586104,1.381247912712276,19833904.10958904,19513392.85714286,26280014.124293786,0.8739680395678131
Marcus Stoinis,All-Rounder,2500000,Delhi Daredevils,2015,Overseas,14.731801689838349,-0.8898284766373137,-0.9823290346960878,19833904.10958904,20617647.05882353,26280014.124293786,0.21425342022326488
Marcus Stoinis,All-Rounder,5500000,Kings XI Punjab,2016,Overseas,15.520258832020865,-0.31784123847265683,-0.6446751850663216,19833904.10958904,21982142.85714286,26280014.124293786,0.39861602933099727
Marcus Stoinis,All-Rounder,62000000,Kings XI Punjab,2018,Overseas,17.9426449591384,1.4394818631774242,0.030632514193211002,19833904.10958904,21982142.85714286,26280014.124293786,0.9650354360035585
Marcus Stoinis,All-Rounder,48000000,Delhi Capitals,2020,Overseas,17.6867115897055,1.25381467430413,0.7059402134527436,19833904.10958904,19826086.95652174,26280014.124293786,0.9051912907456798
Mark Wood,Bowler,15000000,Chennai Super Kings,2018,Overseas,16.52356082573315,0.4100054709122649,0.030632514193211002,18284883.720930234,17787650.60240964,26280014.124293786,0.633215176688291
Mark Wood,Bowler,72000000,Lucknow Super Giants,2022,Overseas,18.09217669086922,1.5479598484410695,1.381247912712276,18284883.720930234,29611111.111111112,26280014.124293786,1.0000000000000004
Martin Guptill,Batsman,5000000,Kings XI Punjab,2017,Overseas,15.424948670398354,-0.386984116631616,-0.3070213354365553,19669590.643274855,21982142.85714286,26280014.124293786,0.3763299352224885
Martin Guptill,Batsman,10000000,Sunrisers Hyderabad,2019,Overseas,16.118095750958314,0.11586031591917634,0.3682863638229773,19669590.643274855,19513392.85714286,26280014.124293786,0.5384064736044065
Matt Henry,Bowler,3000000,Chennai Super Kings,2014,Overseas,14.914123179965662,-0.7575631193760233,-1.319982884325854,18284883.720930234,17787650.60240964,26280014.124293786,0.2568851167581414
Matt Henry,Bowler,5000000,Kings XI Punjab,2017,Overseas,15.424948670398354,-0.386984116631616,-0.3070213354365553,18284883.720930234,21982142.85714286,26280014.124293786,0.3763299352224885
Matthew Wade,Wicket Keeper,24000000,Gujarat Titans,2022,Overseas,16.993564429978885,0.7509701843217881,1.381247912712276,18055555.555555556,23625000.0,26280014.124293786,0.7431147338524569
Mayank Agarwal,Batsman,16000000,Delhi Daredevils,2014,Indian,16.588099342704055,0.4568250202605616,-1.319982884325854,19669590.643274855,20617647.05882353,14959009.74025974,0.6483060278457349
Mayank Agarwal,Batsman,10000000,Kings XI Punjab,2018,Indian,16.118095750958314,0.11586031591917634,0.030632514193211002,19669590.643274855,21982142.85714286,14959009.74025974,0.5384064736044065
Mayank Dagar,All-Rounder,2000000,Kings XI Punjab,2018,Indian,14.508658238524095,-1.0517081776423227,0.030632514193211002,19833904.10958904,21982142.85714286,14959009.74025974,0.162076444851182
Mayank Markande,Bowler,2000000,Mumbai Indians,2018,Indian,14.508658238524095,-1.0517081776423227,0.030632514193211002,18284883.720930234,16299065.420560747,14959009.74025974,0.162076444851182
Mayank Markande,Bowler,6500000,Mumbai Indians,2022,Indian,15.687312888712007,-0.1966516602459056,1.381247912712276,18284883.720930234,16299065.420560747,14959009.74025974,0.43767778691538206
Mayank Yadav,Bowler,2000000,Lucknow Super Giants,2022,Indian,14.508658238524095,-1.0517081776423227,1.381247912712276,18284883.720930234,29611111.111111112,14959009.74025974,0.162076444851182
Michael Clarke,Batsman,30000000,Pune Warriors India,2013,Overseas,17.216707972959764,0.9128499518264667,-1.6576367339556204,19669590.643274855,46875000.0,26280014.124293786,0.795291730658676
Michael Hussey,Batsman,50000000,Mumbai Indians,2014,Overseas,17.72753358339242,1.2834290416250018,-1.319982884325854,19669590.643274855,16299065.420560747,26280014.124293786,0.9147365771822611
Michael Hussey,Batsman,15000000,Chennai Super Kings,2015,Overseas,16.52356082573315,0.4100054709122649,-0.9823290346960878,19669590.643274855,17787650.60240964,26280014.124293786,0.633215176688291
Midhun S,All-Rounder,2000000,Rajasthan Royals,2018,Indian,14.508658238524095,-1.0517081776423227,0.030632514193211002,19833904.10958904,17672500.0,14959009.74025974,0.162076444851182
Milind Kumar,Batsman,1000000,Delhi Daredevils,2014,Indian,13.815511557963774,-1.5545523200128677,-1.319982884325854,19669590.643274855,20617647.05882353,14959009.74025974,0.0
Milind Kumar,All-Rounder,2000000,Royal Challengers Bangalore,2019,Indian,14.508658238524095,-1.0517081776423227,0.3682863638229773,19833904.10958904,19848913.04347826,14959009.74025974,0.162076444851182
Milind Tandon,All-Rounder,1000000,Rising Pune Supergiant,2017,Indian,13.815511557963774,-1.5545523200128677,-0.3070213354365553,19833904.10958904,11740740.74074074,14959009.74025974,0.0
Mitchell Johnson,All-Rounder,65000000,Kings XI Punjab,2014,Overseas,17.989897843244528,1.4737615281448357,-1.319982884325854,19833904.10958904,21982142.85714286,26280014.124293786,0.9760844385879692
Mitchell Johnson,Bowler,20000000,Mumbai Indians,2017,Overseas,16.811242881518265,0.6187047847425251,-0.3070213354365553,18284883.720930234,16299065.420560747,26280014.124293786,0.7004830236776747
Mitchell Johnson,Bowler,20000000,Kolkata Knight Riders,2018,Overseas,16.811242881518265,0.6187047847425251,0.030632514193211002,18284883.720930234,18454439.25233645,26280014.124293786,0.7004830236776747
Mitchell Marsh,All-Rounder,48000000,Rising Pune Supergiant,2016,Overseas,17.6867115897055,1.25381467430413,-0.6446751850663216,19833904.10958904,11740740.74074074,26280014.124293786,0.9051912907456798
Mitchell Marsh,All-Rounder,20000000,Sunrisers Hyderabad,2020,Overseas,16.811242881518265,0.6187047847425251,0.7059402134527436,19833904.10958904,19513392.85714286,26280014.124293786,0.7004830236776747
Mitchell Marsh,All-Rounder,65000000,Delhi Capitals,2022,Overseas,17.989897843244528,1.4737615281448357,1.381247912712276,19833904.10958904,19826086.95652174,26280014.124293786,0.9760844385879692
Mitchell McClenaghan,Bowler,3000000,Mumbai Indians,2015,Overseas,14.914123179965662,-0.7575631193760233,-0.9823290346960878,18284883.720930234,16299065.420560747,26280014.124293786,0.2568851167581414
Mitchell Santner,All-Rounder,5000000,Chennai Super Kings,2018,Overseas,15.424948670398354,-0.386984116631616,0.030632514193211002,19833904.10958904,17787650.60240964,26280014.124293786,0.3763299352224885
Mitchell Santner,All-Rounder,19000000,Chennai Super Kings,2022,Overseas,16.759949589762293,0.5814940008987018,1.381247912712276,19833904.10958904,17787650.60240964,26280014.124293786,0.6884892644840188
Mitchell Starc,Bowler,50000000,Royal Challengers Bangalore,2014,Overseas,17.72753358339242,1.2834290416250018,-1.319982884325854,18284883.720930234,19848913.04347826,26280014.124293786,0.9147365771822611
Mitchell Starc,Bowler,72000000,Kolkata Knight Riders,2018,Overseas,18.09217669086922,1.5479598484410695,0.030632514193211002,18284883.720930234,18454439.25233645,26280014.124293786,1.0000000000000004
Mithun Manhas,All-Rounder,3000000,Chennai Super Kings,2014,Indian,14.914123179965662,-0.7575631193760233,-1.319982884325854,19833904.10958904,17787650.60240964,14959009.74025974,0.2568851167581414
Moeen Ali,All-Rounder,17000000,Royal Challengers Bangalore,2018,Overseas,16.648723960844016,0.5008052267162681,0.030632514193211002,19833904.10958904,19848913.04347826,26280014.124293786,0.6624817035780954
Moeen Ali,All-Rounder,70000000,Chennai Super Kings,2021,Overseas,18.064005814299346,1.5275232501482614,1.0435940630825098,19833904.10958904,17787650.60240964,26280014.124293786,0.9934128869821675
Mohammad Nabi,All-Rounder,3000000,Sunrisers Hyderabad,2017,Overseas,14.914123179965662,-0.7575631193760233,-0.3070213354365553,19833904.10958904,19513392.85714286,26280014.124293786,0.2568851167581414
Mohammad Nabi,All-Rounder,10000000,Sunrisers Hyderabad,2018,Overseas,16.118095750958314,0.11586031591917634,0.030632514193211002,19833904.10958904,19513392.85714286,26280014.124293786,0.5384064736044065
Mohammad Nabi,All-Rounder,10000000,Kolkata Knight Riders,2022,Overseas,16.118095750958314,0.11586031591917634,1.381247912712276,19833904.10958904,18454439.25233645,26280014.124293786,0.5384064736044065
Mohammad Shami,Bowler,42500000,Delhi Daredevils,2014,Indian,17.565014657424058,1.1655294797581222,-1.319982884325854,18284883.720930234,20617647.05882353,14959009.74025974,0.8767352558447752
Mohammad Shami,Bowler,30000000,Delhi Daredevils,2018,Indian,17.216707972959764,0.9128499518264667,0.030632514193211002,18284883.720930234,20617647.05882353,14959009.74025974,0.795291730658676
Mohammad Shami,Bowler,48000000,Kings XI Punjab,2019,Indian,17.6867115897055,1.25381467430413,0.3682863638229773,18284883.720930234,21982142.85714286,14959009.74025974,0.9051912907456798
Mohammad Shami,Bowler,62500000,Gujarat Titans,2022,Indian,17.95067713070663,1.4453088122733004,1.381247912712276,18284883.720930234,23625000.0,14959009.74025974,0.966913575001731
Mohammed Azharudeen,Wicket Keeper,2000000,Royal Challengers Bangalore,2021,Indian,14.508658238524095,-1.0517081776423227,1.0435940630825098,18055555.555555556,19848913.04347826,14959009.74025974,0.162076444851182
Mohammed Siraj,Bowler,26000000,Sunrisers Hyderabad,2017,Indian,17.073607134447293,0.8090372662400037,-0.3070213354365553,18284883.720930234,19513392.85714286,14959009.74025974,0.7618308834645795
Mohammed Siraj,Bowler,26000000,Royal Challengers Bangalore,2018,Indian,17.073607134447293,0.8090372662400037,0.030632514193211002,18284883.720930234,19848913.04347826,14959009.74025974,0.7618308834645795
Mohd. Arshad Khan,All-Rounder,2000000,Mumbai Indians,2022,Indian,14.508658238524095,-1.0517081776423227,1.381247912712276,19833904.10958904,16299065.420560747,14959009.74025974,0.162076444851182
Mohit Sharma,Bowler,20000000,Chennai Super Kings,2014,Indian,16.811242881518265,0.6187047847425251,-1.319982884325854,18284883.720930234,17787650.60240964,14959009.74025974,0.7004830236776747
Mohit Sharma,Bowler,65000000,Kings XI Punjab,2016,Indian,17.989897843244528,1.4737615281448357,-0.6446751850663216,18284883.720930234,21982142.85714286,14959009.74025974,0.9760844385879692
Mohit Sharma,Bowler,24000000,Kings XI Punjab,2018,Indian,16.993564429978885,0.7509701843217881,0.030632514193211002,18284883.720930234,21982142.85714286,14959009.74025974,0.7431147338524569
Mohit Sharma,Bowler,50000000,Chennai Super Kings,2019,Indian,17.72753358339242,1.2834290416250018,0.3682863638229773,18284883.720930234,17787650.60240964,14959009.74025974,0.9147365771822611
Mohit Sharma,Bowler,5000000,Delhi Capitals,2020,Indian,15.424948670398354,-0.386984116631616,0.7059402134527436,18284883.720930234,19826086.95652174,14959009.74025974,0.3763299352224885
Mohsin Khan,Bowler,2000000,Mumbai Indians,2018,Indian,14.508658238524095,-1.0517081776423227,0.030632514193211002,18284883.720930234,16299065.420560747,14959009.74025974,0.162076444851182
Mohsin Khan,Bowler,2000000,Mumbai Indians,2020,Indian,14.508658238524095,-1.0517081776423227,0.7059402134527436,18284883.720930234,16299065.420560747,14959009.74025974,0.162076444851182
Mohsin Khan,Bowler,2000000,Lucknow Super Giants,2022,Indian,14.508658238524095,-1.0517081776423227,1.381247912712276,18284883.720930234,29611111.111111112,14959009.74025974,0.162076444851182
Moises Henriques,All-Rounder,22500000,Royal Challengers Bangalore,2013,Overseas,16.929025911619092,0.7041506339659214,-1.6576367339556204,19833904.10958904,19848913.04347826,26280014.124293786,0.7280238823702536
Moises Henriques,All-Rounder,10000000,Sunrisers Hyderabad,2014,Overseas,16.118095750958314,0.11586031591917634,-1.319982884325854,19833904.10958904,19513392.85714286,26280014.124293786,0.5384064736044065
Moises Henriques,All-Rounder,10000000,Kings XI Punjab,2019,Overseas,16.118095750958314,0.11586031591917634,0.3682863638229773,19833904.10958904,21982142.85714286,26280014.124293786,0.5384064736044065
Moises Henriques,All-Rounder,42000000,Punjab Kings,2021,Overseas,17.553180200057167,1.156944157586104,1.0435940630825098,19833904.10958904,26921875.0,26280014.124293786,0.8739680395678131
Monu Singh,Bowler,2000000,Chennai Super Kings,2018,Indian,14.508658238524095,-1.0517081776423227,0.030632514193211002,18284883.720930234,17787650.60240964,14959009.74025974,0.162076444851182
Morne Morkel,Bowler,28000000,Kolkata Knight Riders,2014,Overseas,17.147715103853763,0.8627989870476326,-1.319982884325854,18284883.720930234,18454439.25233645,26280014.124293786,0.7791593314733487
Mujeeb Zadran,Bowler,40000000,Kings XI Punjab,2018,Overseas,17.50439003707821,1.121549271702152,0.030632514193211002,18284883.720930234,21982142.85714286,26280014.124293786,0.8625595795966183
Mujeeb Zadran,Bowler,15000000,Sunrisers Hyderabad,2021,Overseas,16.52356082573315,0.4100054709122649,1.0435940630825098,18284883.720930234,19513392.85714286,26280014.124293786,0.633215176688291
Mukesh Choudhary,Bowler,2000000,Chennai Super Kings,2022,Indian,14.508658238524095,-1.0517081776423227,1.381247912712276,18284883.720930234,17787650.60240964,14959009.74025974,0.162076444851182
Munaf Patel,Bowler,3000000,Gujarat Lions,2017,Indian,14.914123179965662,-0.7575631193760233,-0.3070213354365553,18284883.720930234,6833333.333333333,14959009.74025974,0.2568851167581414
Murali Kartik,Bowler,10000000,Kings XI Punjab,2014,Indian,16.118095750958314,0.11586031591917634,-1.319982884325854,18284883.720930234,21982142.85714286,14959009.74025974,0.5384064736044065
Murali Vijay,Batsman,50000000,Delhi Daredevils,2014,Indian,17.72753358339242,1.2834290416250018,-1.319982884325854,19669590.643274855,20617647.05882353,14959009.74025974,0.9147365771822611
Murali Vijay,Batsman,30000000,Kings XI Punjab,2015,Indian,17.216707972959764,0.9128499518264667,-0.9823290346960878,19669590.643274855,21982142.85714286,14959009.74025974,0.795291730658676
Murali Vijay,Batsman,20000000,Chennai Super Kings,2018,Indian,16.811242881518265,0.6187047847425251,0.030632514193211002,19669590.643274855,17787650.60240964,14959009.74025974,0.7004830236776747
Murugan Ashwin,Bowler,16000000,Mumbai Indians,2022,Indian,16.588099342704055,0.4568250202605616,1.381247912712276,18284883.720930234,16299065.420560747,14959009.74025974,0.6483060278457349
Mustafizur Rahman,Bowler,14000000,Sunrisers Hyderabad,2016,Overseas,16.454567959008102,0.35995450786069705,-0.6446751850663216,18284883.720930234,19513392.85714286,26280014.124293786,0.6170827780596952
Mustafizur Rahman,Bowler,22000000,Mumbai Indians,2018,Overseas,16.906553056777135,0.6878476727939987,0.030632514193211002,18284883.720930234,16299065.420560747,26280014.124293786,0.7227691209747333
Mustafizur Rahman,Bowler,10000000,Rajasthan Royals,2021,Overseas,16.118095750958314,0.11586031591917634,1.0435940630825098,18284883.720930234,17672500.0,26280014.124293786,0.5384064736044065
Mustafizur Rahman,Bowler,20000000,Delhi Capitals,2022,Overseas,16.811242881518265,0.6187047847425251,1.381247912712276,18284883.720930234,19826086.95652174,26280014.124293786,0.7004830236776747
Muttiah Muralitharan,Bowler,10000000,Royal Challengers Bangalore,2014,Overseas,16.118095750958314,0.11586031591917634,-1.319982884325854,18284883.720930234,19848913.04347826,26280014.124293786,0.5384064736044065
N Jagadeesan,Wicket Keeper,2000000,Chennai Super Kings,2018,Indian,14.508658238524095,-1.0517081776423227,0.030632514193211002,18055555.555555556,17787650.60240964,14959009.74025974,0.162076444851182
N. Jagadeesan,Wicket Keeper,2000000,Chennai Super Kings,2022,Indian,14.508658238524095,-1.0517081776423227,1.381247912712276,18055555.555555556,17787650.60240964,14959009.74025974,0.162076444851182
N. Tilak Varma,All-Rounder,17000000,Mumbai Indians,2022,Indian,16.648723960844016,0.5008052267162681,1.381247912712276,19833904.10958904,16299065.420560747,14959009.74025974,0.6624817035780954
Naman Ojha,Wicket Keeper,5000000,Sunrisers Hyderabad,2014,Indian,15.424948670398354,-0.386984116631616,-1.319982884325854,18055555.555555556,19513392.85714286,14959009.74025974,0.3763299352224885
Naman Ojha,Wicket Keeper,14000000,Delhi Daredevils,2018,Indian,16.454567959008102,0.35995450786069705,0.030632514193211002,18055555.555555556,20617647.05882353,14959009.74025974,0.6170827780596952
Nathan Coulter-Nile,Bowler,33750000,Mumbai Indians,2013,Overseas,17.334491004912444,0.9982958023932913,-1.6576367339556204,18284883.720930234,16299065.420560747,26280014.124293786,0.8228325897842681
Nathan Coulter-Nile,Bowler,42500000,Delhi Daredevils,2014,Overseas,17.565014657424058,1.1655294797581222,-1.319982884325854,18284883.720930234,20617647.05882353,26280014.124293786,0.8767352558447752
Nathan Coulter-Nile,Bowler,35000000,Kolkata Knight Riders,2017,Overseas,17.370858648025116,1.024678755415943,-0.3070213354365553,18284883.720930234,18454439.25233645,26280014.124293786,0.8313363285579345
Nathan Coulter-Nile,Bowler,22000000,Royal Challengers Bangalore,2018,Overseas,16.906553056777135,0.6878476727939987,0.030632514193211002,18284883.720930234,19848913.04347826,26280014.124293786,0.7227691209747333
Nathan Coulter-Nile,Bowler,72000000,Mumbai Indians,2020,Overseas,18.09217669086922,1.5479598484410695,0.7059402134527436,18284883.720930234,16299065.420560747,26280014.124293786,1.0000000000000004
Nathan Coulter-Nile,Bowler,50000000,Mumbai Indians,2021,Overseas,17.72753358339242,1.2834290416250018,1.0435940630825098,18284883.720930234,16299065.420560747,26280014.124293786,0.9147365771822611
Nathan Coulter-Nile,Bowler,20000000,Rajasthan Royals,2022,Overseas,16.811242881518265,0.6187047847425251,1.381247912712276,18284883.720930234,17672500.0,26280014.124293786,0.7004830236776747
Nathan Ellis,Bowler,7500000,Punjab Kings,2022,Overseas,15.830413711839864,-0.09283898582023083,1.381247912712276,18284883.720930234,26921875.0,26280014.124293786,0.47113863051213967
Nathan McCullum,Bowler,7500000,Sunrisers Hyderabad,2013,Overseas,15.830413711839864,-0.09283898582023083,-1.6576367339556204,18284883.720930234,19513392.85714286,26280014.124293786,0.47113863051213967
Nathu Singh,Bowler,32000000,Mumbai Indians,2016,Indian,17.281246492014,0.9596695026861171,-0.6446751850663216,18284883.720930234,16299065.420560747,14959009.74025974,0.8103825823032591
Nathu Singh,Bowler,5000000,Gujarat Lions,2017,Indian,15.424948670398354,-0.386984116631616,-0.3070213354365553,18284883.720930234,6833333.333333333,14959009.74025974,0.3763299352224885
Nathu Singh,Bowler,2000000,Delhi Capitals,2019,Indian,14.508658238524095,-1.0517081776423227,0.3682863638229773,18284883.720930234,19826086.95652174,14959009.74025974,0.162076444851182
Navdeep Saini,Bowler,1000000,Delhi Daredevils,2017,Indian,13.815511557963774,-1.5545523200128677,-0.3070213354365553,18284883.720930234,20617647.05882353,14959009.74025974,0.0
Navdeep Saini,Bowler,30000000,Royal Challengers Bangalore,2018,Indian,17.216707972959764,0.9128499518264667,0.030632514193211002,18284883.720930234,19848913.04347826,14959009.74025974,0.795291730658676
Navdeep Saini,Bowler,26000000,Rajasthan Royals,2022,Indian,17.073607134447293,0.8090372662400037,1.381247912712276,18284883.720930234,17672500.0,14959009.74025974,0.7618308834645795
Nic Maddinson,Batsman,5000000,Royal Challengers Bangalore,2014,Overseas,15.424948670398354,-0.386984116631616,-1.319982884325854,19669590.643274855,19848913.04347826,26280014.124293786,0.3763299352224885
Nicolas Pooran,Wicket Keeper,72000000,Sunrisers Hyderabad,2022,Overseas,18.09217669086922,1.5479598484410695,1.381247912712276,18055555.555555556,19513392.85714286,26280014.124293786,1.0000000000000004
Nicolas Pooran,Wicket Keeper,3000000,Mumbai Indians,2017,Overseas,14.914123179965662,-0.7575631193760233,-0.3070213354365553,18055555.555555556,16299065.420560747,26280014.124293786,0.2568851167581414
Nicolas Pooran,Wicket Keeper,42000000,Kings XI Punjab,2019,Overseas,17.553180200057167,1.156944157586104,0.3682863638229773,18055555.555555556,21982142.85714286,26280014.124293786,0.8739680395678131
Nidheesh M D Dinesan,Bowler,2000000,Mumbai Indians,2018,Indian,14.508658238524095,-1.0517081776423227,0.030632514193211002,18284883.720930234,16299065.420560747,14959009.74025974,0.162076444851182
Nikhil Shankar Naik,Wicket Keeper,3000000,Kings XI Punjab,2015,Indian,14.914123179965662,-0.7575631193760233,-0.9823290346960878,18055555.555555556,21982142.85714286,14959009.74025974,0.2568851167581414
Nikhil Shankar Naik,Wicket Keeper,2000000,Kolkata Knight Riders,2019,Indian,14.508658238524095,-1.0517081776423227,0.3682863638229773,18055555.555555556,18454439.25233645,14959009.74025974,0.162076444851182
Nikhil Shankar Naik,Wicket Keeper,2000000,Kolkata Knight Riders,2020,Indian,14.508658238524095,-1.0517081776423227,0.7059402134527436,18055555.555555556,18454439.25233645,14959009.74025974,0.162076444851182
Nitish Rana,All-Rounder,1000000,Mumbai Indians,2015,Indian,13.815511557963774,-1.5545523200128677,-0.9823290346960878,19833904.10958904,16299065.420560747,14959009.74025974,0.0
Nitish Rana,All-Rounder,34000000,Kolkata Knight Riders,2018,Indian,17.341871111992198,1.0036497104753757,0.030632514193211002,19833904.10958904,18454439.25233645,14959009.74025974,0.8245582584654492
Nitish Rana,All-Rounder,72000000,Kolkata Knight Riders,2022,Indian,18.09217669086922,1.5479598484410695,1.381247912712276,19833904.10958904,18454439.25233645,14959009.74025974,1.0000000000000004
Noor Ahmad,Bowler,3000000,Gujarat Titans,2022,Overseas,14.914123179965662,-0.7575631193760233,1.381247912712276,18284883.720930234,23625000.0,26280014.124293786,0.2568851167581414
Obed Mccoy,Bowler,7500000,Rajasthan Royals,2022,Overseas,15.830413711839864,-0.09283898582023083,1.381247912712276,18284883.720930234,17672500.0,26280014.124293786,0.47113863051213967
Odean Smith,All-Rounder,60000000,Punjab Kings,2022,Overseas,17.909855136853043,1.4156944448315214,1.381247912712276,19833904.10958904,26921875.0,26280014.124293786,0.9573682885261783
Oshane Thomas,Bowler,11000000,Rajasthan Royals,2019,Overseas,16.213405921671733,0.18500320067314602,0.3682863638229773,18284883.720930234,17672500.0,26280014.124293786,0.5606925698386154
Oshane Thomas,Bowler,5000000,Rajasthan Royals,2020,Overseas,15.424948670398354,-0.386984116631616,0.7059402134527436,18284883.720930234,17672500.0,26280014.124293786,0.3763299352224885
Pankaj Jaswal,All-Rounder,2000000,Mumbai Indians,2019,Overseas,14.508658238524095,-1.0517081776423227,0.3682863638229773,19833904.10958904,16299065.420560747,26280014.124293786,0.162076444851182
Pankaj Singh,Bowler,11250000,Royal Challengers Bangalore,2013,Indian,16.23587877550359,0.20130616111228997,-1.6576367339556204,18284883.720930234,19848913.04347826,14959009.74025974,0.5659473309979468
Paras Dogra,Batsman,1000000,Gujarat Lions,2016,Indian,13.815511557963774,-1.5545523200128677,-0.6446751850663216,19669590.643274855,6833333.333333333,14959009.74025974,0.0
Pardeep Sahu,All-Rounder,1000000,Rajasthan Royals,2015,Indian,13.815511557963774,-1.5545523200128677,-0.9823290346960878,19833904.10958904,17672500.0,14959009.74025974,0.0
Pardeep Sahu,All-Rounder,1000000,Kings XI Punjab,2016,Indian,13.815511557963774,-1.5545523200128677,-0.6446751850663216,19833904.10958904,21982142.85714286,14959009.74025974,0.0
Pardeep Sahu,Bowler,2000000,Kings XI Punjab,2018,Indian,14.508658238524095,-1.0517081776423227,0.030632514193211002,18284883.720930234,21982142.85714286,14959009.74025974,0.162076444851182
Parthiv Patel,Wicket Keeper,14000000,Royal Challengers Bangalore,2014,Indian,16.454567959008102,0.35995450786069705,-1.319982884325854,18055555.555555556,19848913.04347826,14959009.74025974,0.6170827780596952
Parthiv Patel,Wicket Keeper,17000000,Royal Challengers Bangalore,2018,Indian,16.648723960844016,0.5008052267162681,0.030632514193211002,18055555.555555556,19848913.04347826,14959009.74025974,0.6624817035780954
Parveez Rasool,All-Rounder,9500000,Sunrisers Hyderabad,2014,Indian,16.066802461833923,0.0786495339844364,-1.319982884325854,19833904.10958904,19513392.85714286,14959009.74025974,0.5264127150260851
Parvinder Awana,Bowler,6500000,Kings XI Punjab,2014,Indian,15.687312888712007,-0.1966516602459056,-1.319982884325854,18284883.720930234,21982142.85714286,14959009.74025974,0.43767778691538206
Pat Cummins,Bowler,54000000,Mumbai Indians,2018,Overseas,17.804494623047066,1.3392605258785248,0.030632514193211002,18284883.720930234,16299065.420560747,26280014.124293786,0.9327321501960317
Pat Cummins,All-Rounder,72000000,Kolkata Knight Riders,2020,Overseas,18.09217669086922,1.5479598484410695,0.7059402134527436,19833904.10958904,18454439.25233645,26280014.124293786,1.0000000000000004
Pat Cummins,All-Rounder,72000000,Kolkata Knight Riders,2022,Overseas,18.09217669086922,1.5479598484410695,1.381247912712276,19833904.10958904,18454439.25233645,26280014.124293786,1.0000000000000004
